id,project_id,file_name,file_type,status
1044,114,freestylelibre_raw.tab,tab,SUCCEEDED
1045,114,freestylelibre_raw.tab,tab,SUCCEEDED
1046,114,freestylelibre_raw.tab,tab,SUCCEEDED
1047,114,freestyle_libre_trend.tab,tab,SUCCEEDED
1048,114,freestyle_libre_trend.tab,tab,SUCCEEDED
1049,114,freestyle_libre_trend.tab,tab,SUCCEEDED
1050,114,freestyle_libre_trend.tab,tab,SUCCEEDED
1051,114,freestyle_libre_trend.tab,tab,SUCCEEDED
1052,114,freestyle_libre_trend.tab,tab,SUCCEEDED
1053,114,freestyle_libre_trend.tab,tab,SUCCEEDED
1054,114,freestyle_libre_trend.tab,tab,SUCCEEDED
1055,114,freestyle_libre_trend.tab,tab,SUCCEEDED
1056,114,intake_questionnaire_EMA_studie_versie_21-7-2020.csv,csv,SUCCEEDED
1057,114,Leefstijl in de spreekkamer versie 2-4-2024 (Eclaire Hietbrink 2024-05-05).atlasti,atlasti,SUCCEEDED
1058,114,manual_glucose.tab,tab,SUCCEEDED
1059,114,manual_glucose.tab,tab,SUCCEEDED
1060,114,manual_glucose.tab,tab,SUCCEEDED
1061,114,manual_glucose.tab,tab,SUCCEEDED
1062,114,manual_glucose.tab,tab,SUCCEEDED
1063,114,manual_glucose.tab,tab,SUCCEEDED
1064,114,manual_glucose.tab,tab,SUCCEEDED
1065,114,manual_glucose.tab,tab,SUCCEEDED
1066,114,manual_glucose.tab,tab,SUCCEEDED
1067,114,Output_Findings.tab,tab,SUCCEEDED
1068,114,Output_Measurement_methods.xlsx,xlsx,SUCCEEDED
1069,114,Output Physical Activity versie 23-5-2023.spv,spv,SUCCEEDED
1070,114,Output_Qual-Ass.tab,tab,SUCCEEDED
1071,114,Output Self-efficacy levels versie 23-5-2023.spv,spv,SUCCEEDED
1072,114,Output Stages of Change versie 15-3-2023.spv,spv,SUCCEEDED
1073,114,Output_Study-Char.tab,tab,SUCCEEDED
1074,114,Output_Tailoring_Rebuttal.xlsx,xlsx,SUCCEEDED
1075,114,Output_Tailoring.xlsx,xlsx,SUCCEEDED
1076,114,Output_Theory-BCT.tab,tab,SUCCEEDED
1077,114,Output_Way-deliv.xlsx,xlsx,SUCCEEDED
1078,114,Patient10_Interview1_Transcript.pdf,pdf,SUCCEEDED
1079,114,Patient10_Interview2_Transcript.pdf,pdf,SUCCEEDED
1080,114,Patient11_Interview1_Transcript.pdf,pdf,SUCCEEDED
1081,114,Patient11_Interview2_Transcript.pdf,pdf,SUCCEEDED
1082,114,Patient12_Interview1_Transcript.pdf,pdf,SUCCEEDED
1083,114,Patient12_Interview2_Transcript.pdf,pdf,SUCCEEDED
1084,114,Patient13_Interview1_Transcript.pdf,pdf,SUCCEEDED
1085,114,Patient13_Interview2_Transcript.pdf,pdf,SUCCEEDED
1086,114,Patient14_Interview1_Transcript.pdf,pdf,SUCCEEDED
1087,114,Patient14_Interview2_Transcript.pdf,pdf,SUCCEEDED
1088,114,Patient15_Interview1_Transcript.pdf,pdf,SUCCEEDED
1089,114,Patient15_Interview2_Transcript.pdf,pdf,SUCCEEDED
1090,114,Patient16_Interview1_Transcript.pdf,pdf,SUCCEEDED
1091,114,Patient16_Interview2_Transcript.pdf,pdf,SUCCEEDED
1092,114,Patient17_Interview1_Transcript.pdf,pdf,SUCCEEDED
1093,114,Patient17_Interview2_Transcript.pdf,pdf,SUCCEEDED
1094,114,Patient18_Interview1_Transcript.pdf,pdf,SUCCEEDED
1095,114,Patient18_Interview2_Transcript.pdf,pdf,SUCCEEDED
1096,114,Patient19_Interview1_Transcript.pdf,pdf,SUCCEEDED
1097,114,Patient19_Interview2_Transcript.pdf,pdf,SUCCEEDED
1098,114,Patient1_Interview1_Transcript.pdf,pdf,SUCCEEDED
1099,114,Patient1_Interview2_Transcript.pdf,pdf,SUCCEEDED
1100,114,Patient20_Interview1_Transcript.pdf,pdf,SUCCEEDED
1101,114,Patient20_Interview2_Transcript.pdf,pdf,SUCCEEDED
1102,114,Patient21_Interview1_Transcript.pdf,pdf,SUCCEEDED
1103,114,Patient21_Interview2_Transcript.pdf,pdf,SUCCEEDED
1104,114,Patient2_Interview1_Transcript.pdf,pdf,SUCCEEDED
1105,114,Patient2_Interview2_Transcript.pdf,pdf,SUCCEEDED
1106,114,Patient4_Interview1_Transcript.pdf,pdf,SUCCEEDED
1107,114,Patient4_Interview2_Transcript.pdf,pdf,SUCCEEDED
1108,114,Patient5_Interview1_Transcript.pdf,pdf,SUCCEEDED
1109,114,Patient5_Interview2_Transcript.pdf,pdf,SUCCEEDED
1110,114,Patient6_Interview1_Transcript.pdf,pdf,SUCCEEDED
1111,114,Patient6_Interview2_Transcript.pdf,pdf,SUCCEEDED
1112,114,Patient7_Interview1_Transcript.pdf,pdf,SUCCEEDED
1113,114,Patient7_Interview2_Transcript.pdf,pdf,SUCCEEDED
1114,114,Patient8_Interview1_Transcript.pdf,pdf,SUCCEEDED
1115,114,Patient8_Interview2_Transcript.pdf,pdf,SUCCEEDED
1116,114,Patient9_Interview1_Transcript.pdf,pdf,SUCCEEDED
1117,114,Patient9_Interview2_Transcript.pdf,pdf,SUCCEEDED
1118,114,predicted_glucose.tab,tab,SUCCEEDED
1119,114,predicted_glucose.tab,tab,SUCCEEDED
1120,114,predicted_glucose.tab,tab,SUCCEEDED
1121,114,predicted_glucose.tab,tab,SUCCEEDED
1122,114,predicted_glucose.tab,tab,SUCCEEDED
1123,114,predicted_glucose.tab,tab,SUCCEEDED
1124,114,predicted_glucose.tab,tab,SUCCEEDED
1125,114,predicted_glucose.tab,tab,SUCCEEDED
1126,114,predicted_glucose.tab,tab,SUCCEEDED
1127,114,Script intake vragenlijst EMA versie 14-4-2024.R,r,SUCCEEDED
1128,114,SLR-Tailoring_Qual-Ass_2025.R,r,SUCCEEDED
1129,114,SLR-Tailoring_Study-Char_2025.R,r,SUCCEEDED
1130,114,SLR-Tailoring_Study-Find_2025.R,r,SUCCEEDED
1131,114,SLR-Tailoring_Tailoring-Strat_Rebuttal_2025.R,r,SUCCEEDED
1132,114,SLR-Tailoring_Theory-BCT_2025.R,r,SUCCEEDED
1133,114,SLR-Tailoring_Way-Deliv_2025.R,r,SUCCEEDED
1134,114,Supplementary Data 1. Study characteristics.pdf,pdf,SUCCEEDED
1135,114,Supplementary Data 2. Tailoring strategy.pdf,pdf,SUCCEEDED
1136,114,Supplementary Data 3. Way of delivery.pdf,pdf,SUCCEEDED
1137,114,Supplementary Data 4. Theory and BCTs.pdf,pdf,SUCCEEDED
1138,114,Supplementary Data 5. Study evaluation and participant characteristics.pdf,pdf,SUCCEEDED
1139,114,Supplementary Data 6. Study findings.pdf,pdf,SUCCEEDED
1140,114,Supplementary Information.pdf,pdf,SUCCEEDED
1141,114,Table 1. Study characteristics.tab,tab,SUCCEEDED
1142,114,Table 2b. Measurement method per variable.tab,tab,SUCCEEDED
1143,114,Table 2. Tailoring strategy - short.xlsx,xlsx,SUCCEEDED
1144,114,Table 2. Tailoring strategy.tab,tab,SUCCEEDED
1145,114,Table 3. Way of delivery.xlsx,xlsx,SUCCEEDED
1146,114,Table 4. Theory and BCTs.tab,tab,SUCCEEDED
1147,114,Table 5. Study findings.tab,tab,SUCCEEDED
1148,114,Transcript Interview Diameter Pilotstudie_DMT001.docx,docx,SUCCEEDED
1149,114,Transcript Interview Diameter Pilotstudie_DMT002.docx,docx,SUCCEEDED
1150,114,Transcript Interview Diameter Pilotstudie_DMT003.docx,docx,SUCCEEDED
1151,114,Transcript Interview Diameter Pilotstudie_DMT004.docx,docx,SUCCEEDED
1152,114,Transcript Interview Diameter Pilotstudie_DMT006.docx,docx,SUCCEEDED
1153,114,Transcript Interview Diameter Pilotstudie_DMT007.docx,docx,SUCCEEDED
1154,114,Transcript Interview Diameter Pilotstudie_DMT008.docx,docx,SUCCEEDED
1155,114,Transcript_P1.docx,docx,SUCCEEDED
1156,114,Transcript_P2.docx,docx,SUCCEEDED
1157,114,Transcript_P3.docx,docx,SUCCEEDED
1158,114,Transcript_P4.docx,docx,SUCCEEDED
1159,114,Transcript_P5.docx,docx,SUCCEEDED
1160,114,Transcript_P6.docx,docx,SUCCEEDED
1161,114,Transcript_P7.docx,docx,SUCCEEDED
1162,114,Transcript_P8.docx,docx,SUCCEEDED
1163,114,Transcript_Partcipant1_20200708.docx,docx,SUCCEEDED
1164,114,Transcript_Partcipant2_20200709.docx,docx,SUCCEEDED
1165,114,Transcript_Partcipant3_20200709.docx,docx,SUCCEEDED
1166,114,Transcript_Partcipant4_20200708.docx,docx,SUCCEEDED
1167,114,Transcript_Partcipant5_20200710.docx,docx,SUCCEEDED
1168,114,Transcript_Partcipant6_20200708.docx,docx,SUCCEEDED
1169,114,Transcript_Partcipant7_20200710.docx,docx,SUCCEEDED
1170,114,Transcript_Partcipant8_20200709.docx,docx,SUCCEEDED
1171,114,wool_dialogues.csv,csv,SUCCEEDED
1172,114,wool_dialogues.csv,csv,SUCCEEDED
1173,114,wool_dialogues.csv,csv,SUCCEEDED
1174,114,wool_dialogues.csv,csv,SUCCEEDED
1175,114,wool_dialogues.csv,csv,SUCCEEDED
1176,114,wool_dialogues.csv,csv,SUCCEEDED
1177,114,wool_dialogues.csv,csv,SUCCEEDED
1178,114,wool_dialogues.csv,csv,SUCCEEDED
1179,114,wool_dialogues.tab,tab,SUCCEEDED
1180,114,wool_variable_history.tab,tab,SUCCEEDED
1181,114,wool_variable_history.tab,tab,SUCCEEDED
1182,114,wool_variable_history.tab,tab,SUCCEEDED
1183,114,wool_variable_history.tab,tab,SUCCEEDED
1184,114,wool_variable_history.tab,tab,SUCCEEDED
1185,114,wool_variable_history.tab,tab,SUCCEEDED
1186,114,wool_variable_history.tab,tab,SUCCEEDED
1187,114,wool_variable_history.tab,tab,SUCCEEDED
1188,114,wool_variable_history.tab,tab,SUCCEEDED
1189,114,wool_variables.csv,csv,SUCCEEDED
1190,114,wool_variables.csv,csv,SUCCEEDED
1191,114,wool_variables.csv,csv,SUCCEEDED
1192,114,wool_variables.csv,csv,SUCCEEDED
1193,114,wool_variables.csv,csv,SUCCEEDED
1194,114,wool_variables.csv,csv,SUCCEEDED
1195,114,wool_variables.csv,csv,SUCCEEDED
1196,114,wool_variables.csv,csv,SUCCEEDED
1197,114,wool_variables.csv,csv,SUCCEEDED
1198,114,zgtdiameter_messages.csv,csv,SUCCEEDED
1199,114,zgtdiameter_messages.csv,csv,SUCCEEDED
1200,114,zgtdiameter_messages.csv,csv,SUCCEEDED
1201,114,zgtdiameter_messages.csv,csv,SUCCEEDED
1202,114,zgtdiameter_messages.csv,csv,SUCCEEDED
1203,114,zgtdiameter_messages.csv,csv,SUCCEEDED
1204,114,zgtdiameter_messages.csv,csv,SUCCEEDED
1205,114,zgtdiameter_messages.tab,tab,SUCCEEDED
1206,114,zgtdiameter_messages.tab,tab,SUCCEEDED
1207,115,03bdc216fe551a9656e131d5ce49c3fc3322fe,unknown,SUCCEEDED
1208,115,064b34462fb3ddfc4098b4619139973fc44141,unknown,SUCCEEDED
1209,115,08ac6883ddc3429ec704b21746de82aa74465d,unknown,SUCCEEDED
1210,115,3be6d67d6fb0ab603831c52d994a76a8a20a17,unknown,SUCCEEDED
1211,115,4f21d6b6021007a3d1a46d61f8b8e54face484,unknown,SUCCEEDED
1212,115,646a3dbe1909582e8220157b28213497d42887,unknown,SUCCEEDED
1213,115,7feec3bf6ba9fff4572bc6d63b06db9338d26b,unknown,SUCCEEDED
1214,115,8c865d31af3c0853b3f745bbbc0fd68e643357,unknown,SUCCEEDED
1215,115,9a8dce565d62aa9d480290d4fc7a9ec43e1085,unknown,SUCCEEDED
1216,115,9ad980682246bd6ab0d2bae82232be6dbdcbd4,unknown,SUCCEEDED
1217,115,a5409ed37ee69b48cb9d34665d8cafdf384205,unknown,SUCCEEDED
1218,115,a6e3c9dfcb5f2a009cb85d9562145c1ea803a1,unknown,SUCCEEDED
1219,115,applypatch-msg.sample,sample,SUCCEEDED
1220,115,Article Entries.tab,tab,SUCCEEDED
1221,115,Articles Coded.tab,tab,SUCCEEDED
1222,115,Article_Workbook_SLR_v1.twbx,twbx,SUCCEEDED
1223,115,Atlas.ti_codebook.ods,ods,SUCCEEDED
1224,115,Atlas.ti_codebook.qdc,qdc,SUCCEEDED
1225,115,Atlas.ti_codebook.tab,tab,SUCCEEDED
1226,115,Atlas.ti_coded_article_data.tab,tab,SUCCEEDED
1227,115,Atlas.ti_coded_article_data.xlsx,xlsx,SUCCEEDED
1228,115,b0b96bec7f98ecacb744e1464b9024cb72dfe9,unknown,SUCCEEDED
1229,115,Background Dock.jpg,jpg,SUCCEEDED
1230,115,Background Dock.pptx,pptx,SUCCEEDED
1231,115,Beck_KG_V1_future_0p0083.tif,tif,SUCCEEDED
1232,115,Beck_KG_V1_future_0p083.tif,tif,SUCCEEDED
1233,115,Beck_KG_V1_future_0p5.tif,tif,SUCCEEDED
1234,115,Beck_KG_V1_future_conf_0p0083.tif,tif,SUCCEEDED
1235,115,Beck_KG_V1_future_conf_0p083.tif,tif,SUCCEEDED
1236,115,Beck_KG_V1_future_conf_0p5.tif,tif,SUCCEEDED
1237,115,Beck_KG_V1_present_0p0083.tif,tif,SUCCEEDED
1238,115,Beck_KG_V1_present_0p083.tif,tif,SUCCEEDED
1239,115,Beck_KG_V1_present_0p5.tif,tif,SUCCEEDED
1240,115,Beck_KG_V1_present_conf_0p0083.tif,tif,SUCCEEDED
1241,115,Beck_KG_V1_present_conf_0p083.tif,tif,SUCCEEDED
1242,115,Beck_KG_V1_present_conf_0p5.tif,tif,SUCCEEDED
1243,115,City_Shapefile.tab,tab,SUCCEEDED
1244,115,CodeDocumentTable+ (Multiple Connections).tds,tds,SUCCEEDED
1245,115,COMMIT_EDITMSG,unknown,SUCCEEDED
1246,115,commit-msg.sample,sample,SUCCEEDED
1247,115,config,unknown,SUCCEEDED
1248,115,Countries_articles.mid,mid,SUCCEEDED
1249,115,Countries_articles.mif,mif,SUCCEEDED
1250,115,Data_source_connections_1.JPG,jpg,SUCCEEDED
1251,115,dd1f9148c82e7967d9472abee8d1488403a8e2,unknown,SUCCEEDED
1252,115,Deduper_95.py,py,SUCCEEDED
1253,115,Deduper.py,py,SUCCEEDED
1254,115,Deduplicated File.csv,csv,SUCCEEDED
1255,115,description,unknown,SUCCEEDED
1256,115,dummy_data.tab,tab,SUCCEEDED
1257,115,Dummy_Regression_Test.py,py,SUCCEEDED
1258,115,e7e119eece54f33615986d39440bb08cdb7aee,unknown,SUCCEEDED
1259,115,Excerpt of Confirmed Robust Met.tab,tab,SUCCEEDED
1260,115,exclude,unknown,SUCCEEDED
1261,115,Extract.hyper,hyper,SUCCEEDED
1262,115,f4bd1d9a2ff9b8cb6744441d8af12bdfdec51e,unknown,SUCCEEDED
1263,115,f5d6453f18a7c889eb8ad98246d82f3ba32907,unknown,SUCCEEDED
1264,115,f798073b476266fb45ccc508150e96e7ffdf04,unknown,SUCCEEDED
1265,115,Feedback_barcode.png,png,SUCCEEDED
1266,115,FETCH_HEAD,unknown,SUCCEEDED
1267,115,fsmonitor-watchman.sample,sample,SUCCEEDED
1268,115,full_model_summary_imp_percent_LStr_20240108135959.txt,txt,SUCCEEDED
1269,115,full_model_summary_Veg_ED_LStr_20240108140047.txt,txt,SUCCEEDED
1270,115,full_model_summary_veg_percent_LStr_20240108140051.txt,txt,SUCCEEDED
1271,115,HEAD,unknown,SUCCEEDED
1272,115,HEAD,unknown,SUCCEEDED
1273,115,HEAD,unknown,SUCCEEDED
1274,115,HEAD,unknown,SUCCEEDED
1275,115,imp_percent_LStr.tab,tab,SUCCEEDED
1276,115,index,unknown,SUCCEEDED
1277,115,KoppenGeiger.m,m,SUCCEEDED
1278,115,legend.txt,txt,SUCCEEDED
1279,115,Location_Country_Single.tab,tab,SUCCEEDED
1280,115,main,unknown,SUCCEEDED
1281,115,main,unknown,SUCCEEDED
1282,115,main,unknown,SUCCEEDED
1283,115,Main,unknown,SUCCEEDED
1284,115,Metric vs Landscape Character.tab,tab,SUCCEEDED
1285,115,ORIG_HEAD,unknown,SUCCEEDED
1286,115,pack-3917d3b8359932790cc709935576c765f40190d5.idx,idx,SUCCEEDED
1287,115,pack-3917d3b8359932790cc709935576c765f40190d5.pack,pack,SUCCEEDED
1288,115,packed-refs,unknown,SUCCEEDED
1289,115,post-update.sample,sample,SUCCEEDED
1290,115,pre-applypatch.sample,sample,SUCCEEDED
1291,115,pre-commit.sample,sample,SUCCEEDED
1292,115,pre-merge-commit.sample,sample,SUCCEEDED
1293,115,prepare-commit-msg.sample,sample,SUCCEEDED
1294,115,pre-push.sample,sample,SUCCEEDED
1295,115,pre-rebase.sample,sample,SUCCEEDED
1296,115,pre-receive.sample,sample,SUCCEEDED
1297,115,push-to-checkout.sample,sample,SUCCEEDED
1298,115,README_v1.pdf,pdf,SUCCEEDED
1299,115,Robust Drivers of Land Surface Temperature (LST) Dynamics in Diverse Landscape Characters.twbx,twbx,SUCCEEDED
1300,115,SD10_Veg_ED_LST_test.ods,ods,SUCCEEDED
1301,115,SD10_Veg_ED_LST_test.tab,tab,SUCCEEDED
1302,115,SD1_Composite_list_of_articles.csv,csv,SUCCEEDED
1303,115,SD1_Composite_list_of_articles.ods,ods,SUCCEEDED
1304,115,SD2_Deduplicated list of articles.csv,csv,SUCCEEDED
1305,115,SD2_Deduplicated list of articles.ods,ods,SUCCEEDED
1306,115,SD3_Screened Articles_FAST2.csv,csv,SUCCEEDED
1307,115,SD3_Screened Articles_FAST2.ods,ods,SUCCEEDED
1308,115,SD4_List of relevant articles.ods,ods,SUCCEEDED
1309,115,SD4_List of relevant articles.tab,tab,SUCCEEDED
1310,115,SD5_Geology of Cities.ods,ods,SUCCEEDED
1311,115,SD5_Geology of Cities.tab,tab,SUCCEEDED
1312,115,SD6_Atlas.ti_coded_articles.tab,tab,SUCCEEDED
1313,115,SD6_Atlas.ti Coded Data.tab,tab,SUCCEEDED
1314,115,SD6_Atlas.ti Coded Data.xlsx,xlsx,SUCCEEDED
1315,115,SD7_Confirmed_LM_Extraction.ods,ods,SUCCEEDED
1316,115,SD7_Confirmed_LM_Extraction.tab,tab,SUCCEEDED
1317,115,SD8_Veg_Percent_LST_test.ods,ods,SUCCEEDED
1318,115,SD8_Veg_Percent_LST_test.tab,tab,SUCCEEDED
1319,115,SD9_Imp_Percent_LST_test.ods,ods,SUCCEEDED
1320,115,SD9_Imp_Percent_LST_test.tab,tab,SUCCEEDED
1321,115,SLR_Atlas.ti_Statistical_packages.csv,csv,SUCCEEDED
1322,115,SLR_Atlas.ti_Statistical_packages.ods,ods,SUCCEEDED
1323,115,Target_Cities.mid,mid,SUCCEEDED
1324,115,Target_Cities.mif,mif,SUCCEEDED
1325,115,update.sample,sample,SUCCEEDED
1326,115,Veg_ED_LStr.tab,tab,SUCCEEDED
1327,115,veg_percent_LStr.tab,tab,SUCCEEDED
1328,115,World_Countries__Generalized_.mid,mid,SUCCEEDED
1329,115,World_Countries__Generalized_.mif,mif,SUCCEEDED
1330,116,Code Book PHD impossibility of forgiveness.pdf,pdf,SUCCEEDED
1331,116,Dataset D1 Church Street Pre intercultural engagement.pdf,pdf,SUCCEEDED
1332,116,Dataset D2 Coronation Ave Pre intercultural engagement.pdf,pdf,SUCCEEDED
1333,116,Dataset D3 Intercultural Bible Reading meeting 1.pdf,pdf,SUCCEEDED
1334,116,Dataset D4 Intercultural Bible Reading meeting 2.pdf,pdf,SUCCEEDED
1335,116,Dataset D5 Coronation Ave Post intercultural engagement.pdf,pdf,SUCCEEDED
1336,116,Dataset D6 Church Street Post intercultural engagement.pdf,pdf,SUCCEEDED
1337,116,easy-migration.zip,zip,SUCCEEDED
1338,116,Methodology data collection and analysis.pdf,pdf,SUCCEEDED
1339,116,PHD intercultural Bible reading forgiveness ATLASti Quotations by Code.pdf,pdf,SUCCEEDED
1340,116,PHD intercultural Bible reading forgiveness Export.atlproj,atlproj,SUCCEEDED
1341,116,PHD intercultural Bible reading forgiveness.xml,xml,SUCCEEDED
1342,116,Readme.pdf,pdf,SUCCEEDED
1343,117,DATA PUJ COMPANY.docx,docx,SUCCEEDED
1344,117,Transkrip Wawancara Keseluruhan PUJ Company.docx,docx,SUCCEEDED
1345,118,CodingSpecification_PracticeAdaptiveManagement2019.pdf,pdf,SUCCEEDED
1346,118,ConsentForm_PracticeAdaptiveManagement2019.pdf,pdf,SUCCEEDED
1347,118,FieldNotes_PracticeAdaptiveManagement2019.pdf,pdf,SUCCEEDED
1348,118,InformationSheet_PracticeAdaptiveManagement2019.pdf,pdf,SUCCEEDED
1349,118,Names_PracticeAdaptiveManagement2019.pdf,pdf,SUCCEEDED
1350,118,Transcript1Sam_PracticeAdaptiveManagement2019.pdf,pdf,SUCCEEDED
1351,118,Transcript2Sam Val_PracticeAdaptiveManagement2019.pdf,pdf,SUCCEEDED
1352,118,Transcript3Sam Val_PracticeAdaptiveManagement2019.pdf,pdf,SUCCEEDED
1353,118,Transcript4Logan_PracticeAdaptiveManagement2019.pdf,pdf,SUCCEEDED
1354,119,Codeboek start- en eindmeting.ods,ods,SUCCEEDED
1355,119,Data ingevulde start- en eindmeting.ods,ods,SUCCEEDED
1356,119,Gecodeerde interviews (inclusief codeboek).atlproj22,atlproj22,SUCCEEDED
1357,119,Interviewschema actoren januari 2022 school.pdf,pdf,SUCCEEDED
1358,119,Interviewschema actoren juni 2022 studenten def.pdf,pdf,SUCCEEDED
1359,119,Interviewschema actoren ORG februari 2022.pdf,pdf,SUCCEEDED
1360,119,Interview schema T1 en of T2 EN LEEG.pdf,pdf,SUCCEEDED
1361,119,Interview schemaT1 en of T2 LEEG.pdf,pdf,SUCCEEDED
1362,119,Overzicht bronnen deskresearch.ods,ods,SUCCEEDED
1363,119,README file RAAK-Publiek de hybride tech docent.pdf,pdf,SUCCEEDED
1364,119,Uitdraai hybride techdocent dashboard.pdf,pdf,SUCCEEDED
1365,119,Vragenlijst start- en eindmetingEN.pdf,pdf,SUCCEEDED
1366,119,Vragenlijst start- en eindmetingNL.pdf,pdf,SUCCEEDED
1367,123,1. Publication.zip,zip,SUCCEEDED
1368,123,2. Materials.zip,zip,SUCCEEDED
1369,123,6. DMP.zip,zip,SUCCEEDED
1370,123,7. Readme.zip,zip,SUCCEEDED
1371,123,8. Ethical approval.zip,zip,SUCCEEDED
1372,126,conceptual_tools_EN.tab,tab,SUCCEEDED
1373,126,data.tab,tab,SUCCEEDED
1374,126,info_corpus_EN.tab,tab,SUCCEEDED
1375,126,info_corpus_FR.tab,tab,SUCCEEDED
1376,126,LISEZ-MOI-v2.txt,txt,SUCCEEDED
1377,126,outils_ conceptuels_FR.tab,tab,SUCCEEDED
1378,126,README-v2.txt,txt,SUCCEEDED
1379,127,Deelonderzoek LVB (Adrienne de Ruiter 2022-04-07).atlproj9,atlproj9,SUCCEEDED
1380,127,Deelonderzoek LVB.qdpx,qdpx,SUCCEEDED
1381,127,Deelonderzoek OD (Adrienne de Ruiter 2022-04-07).atlproj9,atlproj9,SUCCEEDED
1382,127,Deelonderzoek ODM SH (Adrienne de Ruiter 2022-04-07).atlproj9,atlproj9,SUCCEEDED
1383,127,Deelonderzoek ODM SH.qdpx,qdpx,SUCCEEDED
1384,127,Deelonderzoek OD.qdpx,qdpx,SUCCEEDED
1385,127,Deelonderzoek PZ (Adrienne de Ruiter 2022-04-07).atlproj9,atlproj9,SUCCEEDED
1386,127,Deelonderzoek PZ.qdpx,qdpx,SUCCEEDED
1387,127,Dokters van de Wereld_DEF.atlproj9,atlproj9,SUCCEEDED
1388,127,Dokters van de Wereld.qdpx,qdpx,SUCCEEDED
1389,127,easy-migration.zip,zip,SUCCEEDED
1390,127,FGD1.pdf,pdf,SUCCEEDED
1391,127,Interview10_ODM3.pdf,pdf,SUCCEEDED
1392,127,Interview11_ODM4.pdf,pdf,SUCCEEDED
1393,127,Interview1_ZR1.pdf,pdf,SUCCEEDED
1394,127,Interview2_ZR2.pdf,pdf,SUCCEEDED
1395,127,Interview3_ZR3.pdf,pdf,SUCCEEDED
1396,127,Interview4_ZR4.pdf,pdf,SUCCEEDED
1397,127,Interview5_SH1.pdf,pdf,SUCCEEDED
1398,127,Interview6_SH2.pdf,pdf,SUCCEEDED
1399,127,Interview7_SH3.pdf,pdf,SUCCEEDED
1400,127,Interview8_ODM1.pdf,pdf,SUCCEEDED
1401,127,Interview9_ODM2.pdf,pdf,SUCCEEDED
1402,127,KB_2020_03_01.txt,txt,SUCCEEDED
1403,127,KB_2020_03_02.txt,txt,SUCCEEDED
1404,127,KB_2020_03_10.txt,txt,SUCCEEDED
1405,127,KB_2020_03_12.txt,txt,SUCCEEDED
1406,127,KB_2020_03_15.txt,txt,SUCCEEDED
1407,127,KB_2020_03_17.txt,txt,SUCCEEDED
1408,127,KB_2020_03_20.txt,txt,SUCCEEDED
1409,127,KB_2020_03_25.txt,txt,SUCCEEDED
1410,127,KB_2020_03_31.txt,txt,SUCCEEDED
1411,127,KB_2020_04_07.txt,txt,SUCCEEDED
1412,127,KB_2020_04_15.txt,txt,SUCCEEDED
1413,127,KB_2020_04_21.txt,txt,SUCCEEDED
1414,127,KB_2020_05_06.txt,txt,SUCCEEDED
1415,127,KB_2020_05_19.txt,txt,SUCCEEDED
1416,127,KB_2020_05_28.txt,txt,SUCCEEDED
1417,127,KB_2020_06_04.txt,txt,SUCCEEDED
1418,127,KB_2020_06_24.txt,txt,SUCCEEDED
1419,127,KB_2020_07_22.txt,txt,SUCCEEDED
1420,127,KB_2020_07_28.txt,txt,SUCCEEDED
1421,127,KB_2020_07_30.txt,txt,SUCCEEDED
1422,127,KB_2020_07_31.txt,txt,SUCCEEDED
1423,127,KB_2020_08_06.txt,txt,SUCCEEDED
1424,127,KB_2020_08_18.txt,txt,SUCCEEDED
1425,127,KB_2020_09_01.txt,txt,SUCCEEDED
1426,127,KB_2020_09_18.txt,txt,SUCCEEDED
1427,127,KB_2020_09_21.txt,txt,SUCCEEDED
1428,127,Leeswijzer Data Zorgzaam uit de Crisis DANS.pdf,pdf,SUCCEEDED
1429,127,OD-CL1.pdf,pdf,SUCCEEDED
1430,127,OD-CL2.pdf,pdf,SUCCEEDED
1431,127,OD-CL3.pdf,pdf,SUCCEEDED
1432,127,OD-CL4.pdf,pdf,SUCCEEDED
1433,127,OD-CL5.pdf,pdf,SUCCEEDED
1434,127,OD-HV1.pdf,pdf,SUCCEEDED
1435,127,OD-HV2.pdf,pdf,SUCCEEDED
1436,127,OD-HV3.pdf,pdf,SUCCEEDED
1437,127,OD-HV4.pdf,pdf,SUCCEEDED
1438,127,OD-HV5.pdf,pdf,SUCCEEDED
1439,127,OD-HV6.pdf,pdf,SUCCEEDED
1440,127,OD-MZ1.pdf,pdf,SUCCEEDED
1441,127,OD-MZ2.pdf,pdf,SUCCEEDED
1442,127,OD-MZ3.pdf,pdf,SUCCEEDED
1443,127,OD-MZ4.pdf,pdf,SUCCEEDED
1444,127,OD-MZ5.pdf,pdf,SUCCEEDED
1445,127,PZ-HV1.pdf,pdf,SUCCEEDED
1446,127,PZ-HV2.pdf,pdf,SUCCEEDED
1447,127,PZ-HV3.pdf,pdf,SUCCEEDED
1448,127,PZ-HV4.pdf,pdf,SUCCEEDED
1449,127,PZ-HV5.pdf,pdf,SUCCEEDED
1450,127,PZ-HV6.pdf,pdf,SUCCEEDED
1451,127,PZ-HV7.pdf,pdf,SUCCEEDED
1452,127,PZ-HV8.pdf,pdf,SUCCEEDED
1453,127,PZ-NS1.pdf,pdf,SUCCEEDED
1454,127,PZ-NS2.pdf,pdf,SUCCEEDED
1455,127,R Basiscode voor analyse regeringsbrieven.txt,txt,SUCCEEDED
1456,127,VB-CL1.pdf,pdf,SUCCEEDED
